method,rho_label,rho,q0,delta,true_break,qhat,estimated_break,break_abs_error,el_stat,p_value,reject_5,feasible,score,score_variance,rss,strength,score_gap_stable_minus_estimated,rep,T,K,min_size,grid_step,penalty
stable,1.00,1.0,1,1.25,120.0,1,124.0,4.0,10.6467534069069,0.0011026429450662345,True,True,2.1811177254753074,0.5416818633979247,279.37688411389604,0.5033896680798301,2.576930698040923,241,240,4,60,4,0.75
oracle,1.00,1.0,1,1.25,120.0,1,124.0,4.0,0.5731082322202552,0.4490264245658915,False,True,-0.4471744036076953,0.34279074025635803,207.49033274773473,0.39803743501058436,2.576930698040923,241,240,4,60,4,0.75
estimated,1.00,1.0,1,1.25,120.0,1,124.0,4.0,0.44596751242982746,0.5042561652287234,False,True,-0.3958129725656152,0.3471893237033314,204.28988358124076,0.4033291506346863,2.576930698040923,241,240,4,60,4,0.75
stable,1.00,1.0,1,1.25,120.0,1,120.0,0.0,9.671816251965556,0.0018711624049991826,True,True,-1.9710671403259337,0.4012797219958765,302.55778694269446,0.3090470224477809,-2.6043793209144566,242,240,4,60,4,0.75
oracle,1.00,1.0,1,1.25,120.0,1,120.0,0.0,1.5921953865925378,0.2070127545588687,False,True,0.6333121805885228,0.2626926434691233,210.0134027265895,0.23064520581045134,-2.6043793209144566,242,240,4,60,4,0.75
estimated,1.00,1.0,1,1.25,120.0,1,120.0,0.0,1.5921953865925378,0.2070127545588687,False,True,0.6333121805885228,0.2626926434691233,210.0134027265895,0.23064520581045134,-2.6043793209144566,242,240,4,60,4,0.75
stable,1.00,1.0,1,1.25,120.0,1,120.0,0.0,8.884599814644947,0.0028758607190572105,True,True,-0.881766142173892,0.20371076752006095,315.478766971525,0.11676501912915087,-0.896629862169211,243,240,4,60,4,0.75
oracle,1.00,1.0,1,1.25,120.0,1,120.0,0.0,0.0016158450640218203,0.9679356106598243,False,True,0.014863719995319,0.13479710022960809,189.10048191385084,0.10659066862436783,-0.896629862169211,243,240,4,60,4,0.75
estimated,1.00,1.0,1,1.25,120.0,1,120.0,0.0,0.0016158450640218203,0.9679356106598243,False,True,0.014863719995319,0.13479710022960809,189.10048191385084,0.10659066862436783,-0.896629862169211,243,240,4,60,4,0.75
stable,1.00,1.0,1,1.25,120.0,1,124.0,4.0,0.8403391510451342,0.35929979147499014,False,True,0.865789088967959,0.8759557507532036,331.0222688269645,0.5989221976844485,0.9027553923518123,244,240,4,60,4,0.75
oracle,1.00,1.0,1,1.25,120.0,1,124.0,4.0,0.10489750236044432,0.7460297652330965,False,True,-0.2395455907337847,0.5494916304286902,222.52201488545333,0.5853905983608584,0.9027553923518123,244,240,4,60,4,0.75
estimated,1.00,1.0,1,1.25,120.0,1,124.0,4.0,0.0025181146862556653,0.9599782957946764,False,True,-0.03696630338385328,0.5429865433994762,219.48670651675187,0.5886485475232587,0.9027553923518123,244,240,4,60,4,0.75
stable,1.00,1.0,1,1.25,120.0,1,120.0,0.0,15.330250563502268,9.025954066588238e-05,True,True,-0.22018150084918015,0.014475391873600531,351.5276220469659,0.00953053850804576,-0.1442280262383789,245,240,4,60,4,0.75
oracle,1.00,1.0,1,1.25,120.0,1,120.0,0.0,1.102785371279623,0.2936556433836798,False,True,-0.07595347461080124,0.006401647641714336,248.42214151256286,0.009174935301924257,-0.1442280262383789,245,240,4,60,4,0.75
estimated,1.00,1.0,1,1.25,120.0,1,120.0,0.0,1.102785371279623,0.2936556433836798,False,True,-0.07595347461080124,0.006401647641714336,248.42214151256286,0.009174935301924257,-0.1442280262383789,245,240,4,60,4,0.75
stable,1.00,1.0,1,1.25,120.0,1,124.0,4.0,8.963639941286008,0.002754056411704897,True,True,-2.7044989411291867,0.9087523462274327,352.14076366805375,0.6856059373534344,-2.8668730518590397,246,240,4,60,4,0.75
oracle,1.00,1.0,1,1.25,120.0,1,124.0,4.0,0.40688117567967524,0.5235567571829067,False,True,-0.4147041461315023,0.4282558159436856,199.25038690410443,0.6377202189662959,-2.8668730518590397,246,240,4,60,4,0.75
estimated,1.00,1.0,1,1.25,120.0,1,124.0,4.0,0.0698001503581838,0.7916279832895081,False,True,0.1623741107298533,0.37691913896165374,197.19072212591112,0.6151142121249158,-2.8668730518590397,246,240,4,60,4,0.75
stable,1.00,1.0,1,1.25,120.0,1,120.0,0.0,1.7221624790381294,0.1894149242627412,False,True,-0.6199747005773625,0.18882460066774198,285.0891226506274,0.16094193266471787,-0.9565923827024112,247,240,4,60,4,0.75
oracle,1.00,1.0,1,1.25,120.0,1,120.0,0.0,0.9680995108684864,0.3251546131547247,False,True,0.33661768212504867,0.1359773703898919,216.05062098147778,0.14021323400863564,-0.9565923827024112,247,240,4,60,4,0.75
estimated,1.00,1.0,1,1.25,120.0,1,120.0,0.0,0.9680995108684864,0.3251546131547247,False,True,0.33661768212504867,0.1359773703898919,216.05062098147778,0.14021323400863564,-0.9565923827024112,247,240,4,60,4,0.75
stable,1.00,1.0,1,1.25,120.0,1,124.0,4.0,20.15409103745669,7.144727164787312e-06,True,True,-0.9712923413004083,0.08580765288990917,339.9311435686957,0.05821667644147418,-0.7127264260678432,248,240,4,60,4,0.75
oracle,1.00,1.0,1,1.25,120.0,1,124.0,4.0,1.4281923693958056,0.23205967140550687,False,True,-0.24050604863498112,0.04184938184926022,221.28545982654964,0.05279240885192287,-0.7127264260678432,248,240,4,60,4,0.75
estimated,1.00,1.0,1,1.25,120.0,1,124.0,4.0,1.6570533469452744,0.19800164511051466,False,True,-0.2585659152325651,0.04201378802693988,219.0842185516721,0.05315791641117481,-0.7127264260678432,248,240,4,60,4,0.75
stable,1.00,1.0,1,1.25,120.0,1,124.0,4.0,1.739590880616508,0.18719067321827798,False,True,-1.229179615917341,0.872351639560913,331.539853683979,0.5417561252006962,-0.39043868554805994,249,240,4,60,4,0.75
oracle,1.00,1.0,1,1.25,120.0,1,124.0,4.0,0.27647077743835546,0.5990237798581083,False,True,-0.46416081567210166,0.7677029224401944,257.05633979262626,0.5258671385003548,-0.39043868554805994,249,240,4,60,4,0.75
estimated,1.00,1.0,1,1.25,120.0,1,124.0,4.0,0.9318870418806384,0.33437305803032036,False,True,-0.838740930369281,0.7447590180586722,254.34671742309592,0.5338367152967065,-0.39043868554805994,249,240,4,60,4,0.75
stable,1.00,1.0,1,1.25,120.0,1,124.0,4.0,0.5425819067738966,0.46136466595593295,False,True,0.04980357101071958,0.004870449036330122,290.62405876073126,0.020618942259978037,0.17413396497433029,250,240,4,60,4,0.75
oracle,1.00,1.0,1,1.25,120.0,1,124.0,4.0,2.9730440495630566,0.08466240805524838,False,True,-0.12644426507443318,0.009407147498021825,222.13287039683593,0.01986000063445093,0.17413396497433029,250,240,4,60,4,0.75
estimated,1.00,1.0,1,1.25,120.0,1,124.0,4.0,2.9765015993352986,0.08448169563548347,False,True,-0.1243303939636107,0.009002021324004463,221.39754124499194,0.01987496653158504,0.17413396497433029,250,240,4,60,4,0.75
stable,1.00,1.0,1,1.25,120.0,1,128.0,8.0,17.759489986313305,2.5066399162554376e-05,True,True,4.402388053051028,1.1441519146878427,316.52679064209167,0.8539936794161694,3.7700825876305446,251,240,4,60,4,0.75
oracle,1.00,1.0,1,1.25,120.0,1,128.0,8.0,3.0573975857823896,0.08037029571283505,False,True,1.450031728541433,0.6990410131214423,223.63580615309246,0.7518259191801911,3.7700825876305446,251,240,4,60,4,0.75
estimated,1.00,1.0,1,1.25,120.0,1,128.0,8.0,0.6237286429583524,0.429665064359266,False,True,0.6323054654204834,0.6462636582940894,221.4033246241632,0.7010746250607337,3.7700825876305446,251,240,4,60,4,0.75
stable,1.00,1.0,1,1.25,120.0,1,120.0,0.0,49.679380997203374,1.8104406862562428e-12,True,True,6.2834960666033846,0.97939858813867,332.6020198531209,0.7500110343119568,6.363410093827374,252,240,4,60,4,0.75
oracle,1.00,1.0,1,1.25,120.0,1,120.0,0.0,0.028869743601855152,0.8650801401597302,False,True,-0.07991402722398971,0.2207655671549468,227.51552730636888,0.34124823860123316,6.363410093827374,252,240,4,60,4,0.75
estimated,1.00,1.0,1,1.25,120.0,1,120.0,0.0,0.028869743601855152,0.8650801401597302,False,True,-0.07991402722398971,0.2207655671549468,227.51552730636888,0.34124823860123316,6.363410093827374,252,240,4,60,4,0.75
stable,1.00,1.0,1,1.25,120.0,1,120.0,0.0,1.79118093361821,0.18078234413087424,False,True,-1.127737535005396,0.7614688335356304,292.00832277473774,0.5070911603952599,-2.492404840444758,253,240,4,60,4,0.75
oracle,1.00,1.0,1,1.25,120.0,1,120.0,0.0,3.604016691676623,0.05764014628160263,False,True,1.3646673054393617,0.5196558099762096,232.22819386450215,0.3897727727073208,-2.492404840444758,253,240,4,60,4,0.75
estimated,1.00,1.0,1,1.25,120.0,1,120.0,0.0,3.604016691676623,0.05764014628160263,False,True,1.3646673054393617,0.5196558099762096,232.22819386450215,0.3897727727073208,-2.492404840444758,253,240,4,60,4,0.75
stable,1.00,1.0,1,1.25,120.0,1,120.0,0.0,4.901412479875177,0.026834737740421555,True,True,1.0586109168409497,0.21816672600576414,358.39867204839527,0.17335206840248216,1.6432248660363435,254,240,4,60,4,0.75
oracle,1.00,1.0,1,1.25,120.0,1,120.0,0.0,2.141830449982591,0.14333078177881875,False,True,-0.5846139491953938,0.16451852128207184,244.44651026580942,0.14746413094251298,1.6432248660363435,254,240,4,60,4,0.75
estimated,1.00,1.0,1,1.25,120.0,1,120.0,0.0,2.141830449982591,0.14333078177881875,False,True,-0.5846139491953938,0.16451852128207184,244.44651026580942,0.14746413094251298,1.6432248660363435,254,240,4,60,4,0.75
stable,1.00,1.0,1,1.25,120.0,1,120.0,0.0,21.022440626114168,4.5393534667814706e-06,True,True,3.9941427395651723,0.8114006164869818,350.16609629057973,0.5796367878738674,4.440580901848763,255,240,4,60,4,0.75
oracle,1.00,1.0,1,1.25,120.0,1,120.0,0.0,0.5953241184558393,0.44036766871118327,False,True,-0.44643816228359134,0.33768605420873965,229.68924780819214,0.3706163220120299,4.440580901848763,255,240,4,60,4,0.75
estimated,1.00,1.0,1,1.25,120.0,1,120.0,0.0,0.5953241184558393,0.44036766871118327,False,True,-0.44643816228359134,0.33768605420873965,229.68924780819214,0.3706163220120299,4.440580901848763,255,240,4,60,4,0.75
stable,1.00,1.0,1,1.25,120.0,1,120.0,0.0,26.36478232647663,2.826473695094478e-07,True,True,-0.9437930403855275,0.0987383839146537,393.2054445777419,0.036211685692819844,-0.6303421678794048,256,240,4,60,4,0.75
oracle,1.00,1.0,1,1.25,120.0,1,120.0,0.0,3.4699875735317485,0.062491780136768926,False,True,-0.3134508725061227,0.04566834084105554,278.5023332191031,0.03148633128845362,-0.6303421678794048,256,240,4,60,4,0.75
estimated,1.00,1.0,1,1.25,120.0,1,120.0,0.0,3.4699875735317485,0.062491780136768926,False,True,-0.3134508725061227,0.04566834084105554,278.5023332191031,0.03148633128845362,-0.6303421678794048,256,240,4,60,4,0.75
stable,1.00,1.0,1,1.25,120.0,1,124.0,4.0,17.947958916893917,2.270277400862053e-05,True,True,2.4390060122149215,0.40834060072337397,291.6501466784581,0.3069759702123614,2.3024406795584453,257,240,4,60,4,0.75
oracle,1.00,1.0,1,1.25,120.0,1,124.0,4.0,0.43245165222288595,0.5107884054585041,False,True,0.3153638231683819,0.23078066072318226,213.50847522672655,0.23700515763602384,2.3024406795584453,257,240,4,60,4,0.75
estimated,1.00,1.0,1,1.25,120.0,1,124.0,4.0,0.0903528920178222,0.7637290050060618,False,True,0.13656533265647625,0.2051894805005664,210.33955725694597,0.2221727766916651,2.3024406795584453,257,240,4,60,4,0.75
stable,1.00,1.0,1,1.25,120.0,1,124.0,4.0,2.2990734826542454,0.12945119671991467,False,True,-1.50400581875066,1.0037145916426675,327.0590756930234,0.6810670102974954,-1.3792679810427324,258,240,4,60,4,0.75
oracle,1.00,1.0,1,1.25,120.0,1,124.0,4.0,0.06720279684893066,0.7954539104854429,False,True,-0.21247412030895235,0.671451678539612,238.66202754933423,0.6590943429927645,-1.3792679810427324,258,240,4,60,4,0.75
estimated,1.00,1.0,1,1.25,120.0,1,124.0,4.0,0.02319398004910378,0.8789537167547048,False,True,-0.12473783770792761,0.6706475840419743,238.02148889895352,0.6573786957568747,-1.3792679810427324,258,240,4,60,4,0.75
stable,1.00,1.0,1,1.25,120.0,1,120.0,0.0,5.241534243306041,0.02205381639383175,True,True,1.9142594890264306,0.6798326674448748,363.37923360795844,0.5284707410915295,1.6739347695232325,259,240,4,60,4,0.75
oracle,1.00,1.0,1,1.25,120.0,1,120.0,0.0,0.1420006135784232,0.706300176708282,False,True,0.24032471950319817,0.4029817443762056,247.73530175403914,0.49419632588041945,1.6739347695232325,259,240,4,60,4,0.75
estimated,1.00,1.0,1,1.25,120.0,1,120.0,0.0,0.1420006135784232,0.706300176708282,False,True,0.24032471950319817,0.4029817443762056,247.73530175403914,0.49419632588041945,1.6739347695232325,259,240,4,60,4,0.75
stable,1.00,1.0,1,1.25,120.0,1,116.0,4.0,11.316035983376816,0.0007684057749158812,True,True,-1.2093827247757494,0.1323488068945248,279.1260928645581,0.14848999475887434,-0.8574471476300687,260,240,4,60,4,0.75
oracle,1.00,1.0,1,1.25,120.0,1,116.0,4.0,2.2640535495791383,0.1324070813704924,False,True,-0.38841086422161886,0.06731023618184762,208.07923907035538,0.12915143501317494,-0.8574471476300687,260,240,4,60,4,0.75
estimated,1.00,1.0,1,1.25,120.0,1,116.0,4.0,1.8558520746571232,0.17310429462244936,False,True,-0.35193557714568074,0.06735291871645747,207.15639807231818,0.1282702620409381,-0.8574471476300687,260,240,4,60,4,0.75
stable,1.00,1.0,1,1.25,120.0,1,128.0,8.0,27.01607448542379,2.0177053428049874e-07,True,True,-3.9423856525068617,0.5890680984122036,325.69088956759174,0.4086818420852873,-3.416641124211839,261,240,4,60,4,0.75
oracle,1.00,1.0,1,1.25,120.0,1,128.0,8.0,0.5952310303954429,0.44040341092132107,False,True,-0.3735826236220258,0.23067681433092543,234.35755529072472,0.26428967061429887,-3.416641124211839,261,240,4,60,4,0.75
estimated,1.00,1.0,1,1.25,120.0,1,128.0,8.0,1.0821802108701648,0.29821033947766173,False,True,-0.5257445282950228,0.2509179844565615,228.6870243522062,0.28015939290084835,-3.416641124211839,261,240,4,60,4,0.75
stable,1.00,1.0,1,1.25,120.0,1,116.0,4.0,13.035225442387937,0.0003056864243505819,True,True,1.0117819892954427,0.1283450348071305,351.23528123430333,0.1334667772622755,1.0737840687501794,262,240,4,60,4,0.75
oracle,1.00,1.0,1,1.25,120.0,1,116.0,4.0,0.004592102358666751,0.9459726637442384,False,True,0.0183698266236761,0.07377926542722153,260.41549844881314,0.12113926758959592,1.0737840687501794,262,240,4,60,4,0.75
estimated,1.00,1.0,1,1.25,120.0,1,116.0,4.0,0.05196197177783639,0.8196837995972514,False,True,-0.06200207945473678,0.07300044541480301,254.99286860066456,0.11992186553793666,1.0737840687501794,262,240,4,60,4,0.75
stable,1.00,1.0,1,1.25,120.0,1,120.0,0.0,1.8012965910659373,0.17955582234875778,False,True,-1.2580843519124045,0.8857792507125861,362.4709322700096,0.557348047462235,0.1091386937788612,263,240,4,60,4,0.75
oracle,1.00,1.0,1,1.25,120.0,1,120.0,0.0,3.4717279330744604,0.06242606831959008,False,True,-1.3672230456912657,0.545543912442293,252.02748561973965,0.5478677459239907,0.1091386937788612,263,240,4,60,4,0.75
estimated,1.00,1.0,1,1.25,120.0,1,120.0,0.0,3.4717279330744604,0.06242606831959008,False,True,-1.3672230456912657,0.545543912442293,252.02748561973965,0.5478677459239907,0.1091386937788612,263,240,4,60,4,0.75
stable,1.00,1.0,1,1.25,120.0,1,120.0,0.0,13.618886049116654,0.0002239215078579937,True,True,-2.944739549924253,0.8328185298819892,321.2943160860956,0.4272039173977858,-2.3427578530879565,264,240,4,60,4,0.75
oracle,1.00,1.0,1,1.25,120.0,1,120.0,0.0,0.7975570661750433,0.37182477169042527,False,True,-0.6019816968362968,0.4613207574395538,234.53819578043525,0.3605575123454966,-2.3427578530879565,264,240,4,60,4,0.75
estimated,1.00,1.0,1,1.25,120.0,1,120.0,0.0,0.7975570661750433,0.37182477169042527,False,True,-0.6019816968362968,0.4613207574395538,234.53819578043525,0.3605575123454966,-2.3427578530879565,264,240,4,60,4,0.75
stable,1.00,1.0,1,1.25,120.0,1,120.0,0.0,8.7922851470558,0.0030250708334100818,True,True,0.8566838809032766,0.1258886473040413,333.0711823288393,0.16617468134600918,1.1480705628954508,265,240,4,60,4,0.75
oracle,1.00,1.0,1,1.25,120.0,1,120.0,0.0,0.8744992475602286,0.34971273074403975,False,True,-0.29138668199217427,0.09369715551959365,234.59870097806774,0.15034052244416868,1.1480705628954508,265,240,4,60,4,0.75
estimated,1.00,1.0,1,1.25,120.0,1,120.0,0.0,0.8744992475602286,0.34971273074403975,False,True,-0.29138668199217427,0.09369715551959365,234.59870097806774,0.15034052244416868,1.1480705628954508,265,240,4,60,4,0.75
stable,1.00,1.0,1,1.25,120.0,1,120.0,0.0,23.932514676742997,9.977234894931186e-07,True,True,-1.1726584527390707,0.12424041232708415,370.84680520962263,0.07522031510704966,-0.954161607903442,266,240,4,60,4,0.75
oracle,1.00,1.0,1,1.25,120.0,1,120.0,0.0,0.864934233341961,0.3523615552617577,False,True,-0.21849684483562873,0.06001905314023924,224.55197677722526,0.06895984969787529,-0.954161607903442,266,240,4,60,4,0.75
estimated,1.00,1.0,1,1.25,120.0,1,120.0,0.0,0.864934233341961,0.3523615552617577,False,True,-0.21849684483562873,0.06001905314023924,224.55197677722526,0.06895984969787529,-0.954161607903442,266,240,4,60,4,0.75
stable,1.00,1.0,1,1.25,120.0,1,120.0,0.0,17.098743340748488,3.548577724188373e-05,True,True,2.0736072589146612,0.3304218962877932,291.77165513887456,0.3049456273536525,1.6246719343078635,267,240,4,60,4,0.75
oracle,1.00,1.0,1,1.25,120.0,1,120.0,0.0,0.9357917123301833,0.33336246064593367,False,True,0.44893532460679775,0.21318086614062687,236.73517056526043,0.25484681196082043,1.6246719343078635,267,240,4,60,4,0.75
estimated,1.00,1.0,1,1.25,120.0,1,120.0,0.0,0.9357917123301833,0.33336246064593367,False,True,0.44893532460679775,0.21318086614062687,236.73517056526043,0.25484681196082043,1.6246719343078635,267,240,4,60,4,0.75
stable,1.00,1.0,1,1.25,120.0,1,128.0,8.0,30.67256054807923,3.054542452307629e-08,True,True,-4.884116204580647,0.9964575427301405,307.84072458357815,0.7053487073390076,-4.86177013585114,268,240,4,60,4,0.75
oracle,1.00,1.0,1,1.25,120.0,1,128.0,8.0,0.5550726126642263,0.45625240288547353,False,True,-0.4818212793858563,0.4210856799423254,220.44063107683237,0.47871859972254266,-4.86177013585114,268,240,4,60,4,0.75
estimated,1.00,1.0,1,1.25,120.0,1,128.0,8.0,0.0014582634754312374,0.9695384135162896,False,True,-0.022346068729506806,0.34245150091364795,216.69038121762074,0.4387758878766507,-4.86177013585114,268,240,4,60,4,0.75
stable,1.00,1.0,1,1.25,120.0,1,120.0,0.0,0.067766985773342,0.7946162304201163,False,True,0.022546986985378777,0.007781629965369589,329.4694880825843,0.008290804518397641,0.13054031927705526,269,240,4,60,4,0.75
oracle,1.00,1.0,1,1.25,120.0,1,120.0,0.0,2.1307118936051483,0.1443736905931865,False,True,-0.10799333229167647,0.0062862382178977905,246.04678397436857,0.007628930814096057,0.13054031927705526,269,240,4,60,4,0.75
estimated,1.00,1.0,1,1.25,120.0,1,120.0,0.0,2.1307118936051483,0.1443736905931865,False,True,-0.10799333229167647,0.0062862382178977905,246.04678397436857,0.007628930814096057,0.13054031927705526,269,240,4,60,4,0.75
stable,1.00,1.0,1,1.25,120.0,1,120.0,0.0,8.745362503965612,0.0031039039291547166,True,True,-1.9137600740635712,0.37771284768138524,365.31188495358845,0.2671082839991913,-2.1546691944692657,270,240,4,60,4,0.75
oracle,1.00,1.0,1,1.25,120.0,1,120.0,0.0,0.252965172274047,0.6149949040898423,False,True,0.24090912040569465,0.24258148484424963,251.40501549328087,0.22053292503922522,-2.1546691944692657,270,240,4,60,4,0.75
estimated,1.00,1.0,1,1.25,120.0,1,120.0,0.0,0.252965172274047,0.6149949040898423,False,True,0.24090912040569465,0.24258148484424963,251.40501549328087,0.22053292503922522,-2.1546691944692657,270,240,4,60,4,0.75
stable,1.00,1.0,1,1.25,120.0,1,120.0,0.0,0.8476834808220675,0.35720849684699796,False,True,-0.46409276280557565,0.2598696625617924,366.5266311062668,0.22311748146551227,-1.1407648222191753,271,240,4,60,4,0.75
oracle,1.00,1.0,1,1.25,120.0,1,120.0,0.0,2.843248326298176,0.09175854648666437,False,True,0.6766720594135995,0.17205279548254818,250.27505856278637,0.20380930580836557,-1.1407648222191753,271,240,4,60,4,0.75
